"Codigo","TITULO","Data (campo 5)","Data criação (campo 333a)","Criado por (campo 333b)"
"02242-01e02","DIA DAS ALMAS EM N.S. DOS REMÉDIOS DE PARATY","-","-","-"
"02246-01e02","ELOS DA CORRENTE, OS","-","-","-"
"02180-01e02","RENOT BAHIA BRASIL","-","-","-"
"02247-01e02","DANÇA DE GUERRA","-","-","-"
"02213-01e02","RETIRO, O","-","-","-"
"02282-01e02","HORA DA VERDADE COFAP, A","-","-","-"
"02261-01e02","NOTÍCIAS DE MATO GROSSO. JORNAL N.108","-","-","-"
"02233-05e06","RIO CLARO : CIDADE AZUL","-","-","-"
"02241-01e02","PALHAÇADA","-","-","-"
"02229-01e02","VEIAS DO PROGRESSO","-","-","-"
"02310-01e02","-","-","-","-"
"02262-01e02","TRISTE HISTÓRIA DE NÃOSEI, A","-","-","-"
"02238-01e02","-","-","-","-"
"02234-01e02","PERNAMBUCO : GOVERNAR É AÇÃO DE TODOS","-","-","-"
"02219-07e08","BRASIL HOJE. N.123","-","-","-"
"02258-01e02","METRÔ O NOVO CAMINHO","-","-","-"
"02311-01e02","AGORA UM DEUS DANÇA EM MIM","-","-","-"
"02219-05e06","BRASIL HOJE. N.112","-","-","-"
"02192-01e02","ÔPA QUE QUE HÁ?","-","-","-"
"02220-04e05","ENSINO - APRENDIZAGEM","-","-","-"
"02263-01e02","PRIMEIRO FESTIVAL NACIONAL DE DANÇA POPULAR MAPUTO - MOÇAMBIQUE","-","-","-"
"02167-06","-","-","-","-"
"02167-07","-","-","-","-"
"02167-08","-","-","-","-"
"02300-01","CENTRO ADMINISTRATIVO DA BAHIA","-","-","-"
"02300-02","CENTRO ADMINISTRATIVO DA BAHIA","-","-","-"
"02293-01e02","GRANDE RODEIO, O","-","-","-"
"02226-02","-","-","-","-"
"02188-01e02","VIAGEM PELO INTERIOR PAULISTA","-","-","-"
"02190-01e02","PRODUTOS BECTON DICKINSON","-","-","-"
"02223-01e02","CHEVROLET 81 É MAIS CAMINHÃO","-","-","-"
"02179-01e02","-","-","-","-"
"02166-01e02","CAT PLUS","-","-","-"
"02272-02","MIRASOL ONTEM E HOJE","-","-","-"
"02283-01a03","-","-","-","-"
"02295-01e02","-","-","-","-"
"02221-01e02","GOL DOS <100=CEM> ANOS","-","-","-"
"02253-01e02","MENINO, O","-","-","-"
"02225-01e02","CASA DO SENHOR, A","-","-","-"
"02220-07e09","-","-","-","-"
"02275-02e03","PRAIA DO PAIVA : O PRIMEIRO BAIRRO PLANEJADO DO GRANDE RECIFE","-","-","-"
"02222-01","-","-","-","-"
"02268-01","-","-","-","-"
"02292-01e02","ROTEIRO DAS ARTES PLÁSTICAS NO. 1","-","-","-"
"02302-01e02","GRANDE CIRCO MÍSTICO, O","-","-","-"
"02301-01e02","UKRINMAKRINKRIN : A MÚSICA DE MARLOS NOBRE","-","-","-"
"02277-01e02","<4.000=QUATRO MIL> ANOS DE VIDA","-","-","-"
"02273-01","-","-","-","-"
"02224-01e02","-","-","-","-"
"02224-03e04","-","-","-","-"
"02269-01","-","-","-","-"
"02191-01e02","-","-","-","-"
"02183-01","-","-","-","-"
"02182-01e02","SOMETHING BETTER THAN SOCCER","-","-","-"
"02276-01","-","-","-","-"
"02274-01","BANDHÃ","-","-","-"
"02228-01","-","-","-","-"
"02226-01","-","-","-","-"
"02275-01","-","-","-","-"
"02271-01","-","-","-","-"
"02270-01","-","-","-","-"
"00313-06","CIDADES DE AÇO, As","-","-","-"
"00315-03","ARTES PLÁSTICAS","-","-","-"
"00312-01","CIDADES DE PORCELANA","-","-","-"
"00312-05","-","-","-","-"
"00314-04","-","-","-","-"
"00313-07","MUNDO DE KUMENCHI, O","-","-","-"
"00313-08","MUNDO DE KUMENCHI, O","-","-","-"
"00312-03","RIO WELCOMES YOU","-","-","-"
"00312-09","-","02","-","-"
"02195-01e02","SEGUNDA BESTA","-","-","-"
"02245-01e02","-","-","-","-"
"02196-01e02","INVENÇÃO A DUAS VOZES","-","-","-"
"02259-01e02","FESTIVAL","-","-","-"
"02251-05e06","-","-","-","-"
"02304-04","-","-","-","-"
"02163-01","-","-","-","-"
"02163-02","-","-","-","-"
"02184-01e02","MISSA E VAQUEJADA","-","-","-"
"02180-03","NOVO NORDESTE, O","-","-","-"
"02280-01e02","-","-","-","-"
"02279-01e02","-","-","-","-"
"02281-01e02","FÁBRICA DE FILÓ S/A","-","-","-"
"02251-03e04","-","-","-","-"
"02206-01e02","FESTA DOS CAMPEÕES, A","-","-","-"
"02211-01e02","CARNEIROS, OS","-","-","-"
"02207-01","-","-","-","-"
"02215-01e02","MERCADO DAS FLORES","-","-","-"
"02181-01e02","-","-","-","-"
"02285-01e02","-","-","-","-"
"02355-01","MUZ Z PRVNIHO STOLETÉ","-","-","-"
"02355-02","AS PRIJDE KOCOUR","-","-","-"
"02355-03","-","-","-","-"
"02355-04","DEL CUPLÉ AL TANGO","-","-","-"
"02355-05","-","-","-","-"
"02355-06","DON JUAN À SICILIANA","-","-","-"
"02355-07","-","-","-","-"
"02355-08","CRIPTA E L'INCUBO, La","-","-","-"
"02355-09","BARAKA SUR X 13","-","-","-"
"02356-01","NOCH MINDERJÃHRIG","-","-","-"
"02355-10","BELLO, IL BRUTO, IL CRETINO, Il","-","-","-"
"02355-11","ARCIDIAVOLO, L'","-","-","-"
"02355-12","DUE MAFIOSI CONTRO GOLDGINGER","-","-","-"
"02355-13","PROSIM NEBUDIT","-","-","-"
"02355-14","MELLEN VENNER","-","-","-"
"02355-15","PAR UN BEAU MATIN D'ÉTE","-","-","-"
"02355-16","SICARIO 77 VIVO O MORTO","-","-","-"
"02355-18","-","-","-","-"
"02355-19","DEMONIO, IL","-","-","-"
"02355-20","-","-","-","-"
"02356-02","BARON PRASIL","-","-","-"
"02356-04","KDO CHCE ZABIT JESSII?","-","-","-"
"02356-05","KDO CHCE ZABIT JESSII?","-","-","-"
"02356-08","DUE EVASI DI  SING SING, I","-","-","-"
"02356-06","DUE EVASI DI  SING SING, I","-","-","-"
"02356-07","DUE EVASI DI  SING SING, I","-","-","-"
"02356-10","UOMO DI TOLEDO, L'","-","-","-"
"02356-09","UOMO DI TOLEDO, L'","-","-","-"
"01779-02","INTRAMUROS","-","-","-"
"01781-04","HIGHWAYMAN, The","-","-","-"
"01780-01","FOUR FACES WEST","-","-","-"
"02678-01","DIRTY GAME, The","-","-","-"
"02679-03","DALEK'S INVASION EARTH 2150 A.D.","-","-","-"
"02678-02","DIRTY GAME, The","-","-","-"
"02678-03","AGENTE 077 DALL'ORIENTE CON FURORE","-","-","-"
"02678-06","OSTRE SLEDOVANE VLAKY","-","-","-"
"02678-07","OSTRE SLEDOVANE VLAKY","-","-","-"
"02678-04","AGENTE 077 DALL'ORIENTE CON FURORE","-","-","-"
"02678-16","DISORDINE, Il","-","-","-"
"02678-05","AGENTE 077 DALL'ORIENTE CON FURORE","-","-","-"
"02678-15","DISORDINE, Il","-","-","-"
"02678-08","GIGANTE, O","-","-","-"
"02678-14","LASKY JEDNE PLAVOVLASKY","-","-","-"
"02678-09","GIGANTE, O","-","-","-"
"02678-13","LASKY JEDNE PLAVOVLASKY","-","-","-"
"02679-02","DALEK'S INVASION EARTH 2150 A.D.","-","-","-"
"02678-10","GIGANTE, O","-","-","-"
"02678-12","STARCI NA CHMELU","-","-","-"
"02678-11","STARCI NA CHMELU","-","-","-"
"02678-17","PRONTO... C'È UNA CERTA GIULIANA PERTE","-","-","-"
"02678-18","PRONTO... C'È UNA CERTA GIULIANA PERTE","-","-","-"
"02678-19","DELKA POLIBKU DEVADESAT","-","-","-"
"02678-20","DELKA POLIBKU DEVADESAT","-","-","-"
"02679-01","DALEK'S INVASION EARTH 2150 A.D.","-","-","-"
"02356-19","DIRTY GAME, The","-","-","-"
"02356-18","DIRTY GAME, The","-","-","-"
"02682-01","MARIANNE DE MA JEUNESSE","62MAR20","-","-"
"02682-02","-","-","-","-"
"02682-03","-","62MAR20","-","-"
"02356-20","DIRTY GAME, The","-","-","-"
"02356-17","KAZDY TYZDEN SEDEM DNÍ","-","-","-"
"02356-16","KAZDY TYZDEN SEDEM DNÍ","-","-","-"
"02356-15","KAZDY TYZDEN SEDEM DNÍ","-","-","-"
"02683-01","-","-","-","-"
"02683-03","UBIYSTVO NA ULITSE DANTE","-","-","-"
"02356-14","KAZDY TYZDEN SEDEM DNÍ","-","-","-"
"02356-13","KAZDY TYZDEN SEDEM DNÍ","-","-","-"
"02356-12","PASSWORD: UCCIDETE AGENTE GORDON","-","-","-"
"02356-11","PASSWORD: UCCIDETE AGENTE GORDON","-","-","-"
"02354-01","CRUEL TOWER, The","-","-","-"
"01781-01","DRAGOON WELLS MASSACRE","-","-","-"
"01781-02","BLOWING WILD","-","-","-"
"01780-03","GIRL ON TROUBLE","-","-","-"
"01779-04","RAGE AT DAWN","-","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","GANGA BRUTA","72 c","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84JAN20","-","-"
"-","-","84MAR02","-","-"
"-","ESTRADA E O RIO, A","84MAR02","-","-"
"-","RIO SAMBA CARNAVAL","84MAR02","-","-"
"-","-","84MAR02","-","-"
"-","-","84ABR23","-","-"
"-","RODAR CATIVO","-","-","-"
"-","NOTICIARIO BRASILEÑO. SN-2","81SET01","-","-"
"-","CIDADES DE PORCELANA","84MAR02","-","-"
"-","-","81OUT","-","-"
"-","FONTE, A","84","-","-"
"-","-","81OUT","-","-"
"-","VISÃO DE JUAZEIRO","84","-","-"
"-","RETRATO DE UMA CIDADE","84MAR02","-","-"
"-","-","84MAR02","-","-"
"-","-","84MAR02","-","-"
"-","-","84MAR02","-","-"
"-","-","84MAR02","-","-"
"-","BRASIL HOJE. N.025","-","-","-"
"-","BRASIL HOJE. N.044","-","-","-"
"-","-","-","-","-"
"-","BRASIL HOJE. N.151","-","-","-"
"-","BRASIL EM NOTÍCIAS, O. N.237","-","-","-"
"-","BRASIL HOJE. N.021","-","-","-"
"-","AUDÁCIA!","84","-","-"
"-","-","84MAR02","-","-"
"-","BARBARO E NOSSO","1984","-","-"
"-","PRAÇA DA SÉ","84","-","-"
"-","-","-","-","-"
"-","<VIII=OITAVA> BIENAL DE SÃO PAULO, A","84MAR02","-","-"
"-","ESTRADA E O RIO, A","84MAR02","-","-"
"-","AURORA DA ESPERANÇA","84MAR02","-","-"
"-","BRASÍLIA : PLANEJAMENTO URBANO","19840302","-","-"
"-","BRASIL HOJE. N.174","-","-","-"
"-","CARNAVAL","-","-","-"
"-","-","-","-","-"
"-","AGRICULTURA EM MATO-GROSSO. N.259","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","ATUALIDADES BRASILIA. N.120","-","-","-"
"-","-","-","-","-"
"-","ASSIM SE HUMANIZA UMA CIDADE","84MAR09","-","-"
"-","CAPITU","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","83MAI31","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","ÊSSE É O BRASIL","-","-","-"
"-","-","-","-","-"
"-","DIA DO TRABALHO","-","-","-"
"-","TRIGO DO BRASIL","-","-","-"
"-","-","84MAR09","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","80NOV18","-","-"
"-","-","80NOV18","-","-"
"-","GRITO, O","-","-","-"
"-","CAMINHANDO PARA UM BRASIL MAIOR","84MAR09","-","-"
"-","FAZENDA SANTA CECÍLIA","-","-","-"
"-","-","-","-","-"
"-","EDUCANDÁRIO CARLOS CHAGAS - JUIZ DE FORA","-","-","-"
"-","-","-","-","-"
"-","À ESTRELA DALVA","82MAI24","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","EDUCANDÁRIO CARLOS CHAGAS - JUIZ DE FORA","-","-","-"
"-","HOMEM LOBO, O","84MAR09","-","-"
"-","HOMEM DO SPUTNIK, O","19840309","-","-"
"-","ASSIM ERA A ATLÂNTIDA","-","-","-"
"-","-","84MAR02","-","-"
"-","PULO DO GATO, O","-","-","-"
"-","-","84","-","-"
"-","TCHAU BRAS","84","-","-"
"-","HOMEM QUE COMPROU O MUNDO, O","84MAR09","-","-"
"-","MARIDO BARRA LIMPA","84MAR09","-","-"
"-","ASCENSÃO E QUEDA DE UM PAQUERA","84MAR09","-","-"
"-","TÚNEL SUB-AQUÁTICO PRÉ-MOLDADO","83MAI31","-","-"
"-","<1a.=PRIMEIRA> CONCLAT","84","-","-"
"-","COMO VAI, VAI BEM?","84MAR09","-","-"
"-","-","84","-","-"
"-","-","85JUL14","-","-"
"-","EDU CORAÇÃO DE OURO","-","-","-"
"-","NOITES PARAGUAYAS","86 c.","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","CHILDREN ON TRIAL","-","-","-"
"-","-","-","-","-"
"-","MARCELO ZONA SUL","84MAR09","-","-"
"-","-","84MAR09","-","-"
"-","ISTO É SÃO PAULO","83MAI31","-","-"
"-","FUZIS, Os","-","-","-"
"-","<2000=DOISMIL> ANOS DE CONFUSÃO","84MAR09","-","-"
"-","CAMPINAS BERÇO DE CARLOS GOMES 1836-1936","1984","-","-"
"-","CASTELO DO MORRO DOS INGLESES, O","1984","-","-"
"-","STEINBERG","84","-","-"
"-","TIERRA DE MUCHOS MUNDOS, Una","84MAR02","-","-"
"-","EUNICE CLARICE THEREZA","-","-","-"
"-","SISTEMAS DE ABASTECIMENTO DE ÁGUAS DE SÃO PAULO","84","-","-"
"-","-","-","-","-"
"-","PORQUE CARNAVAL NO RIO","84MAR02","-","-"
"-","VESTIBULAR 70","-","-","-"
"-","MARIAS","84","-","-"
"-","STEINBERG","84","-","-"
"-","SUICIDIO À BRASILEIRA","84","-","-"
"-","-","-","-","-"
"-","BRASIL CONSTRÓI BRASÍLIA, O","84MAR02","-","-"
"-","-","81SET01","-","-"
"-","-","-","-","-"
"-","UM A MANHÃ PELOURINHO","84","-","-"
"-","DANÇA DAS ARTÉRIAS","84","-","-"
"-","EM TEMPO DE NAVA","-","-","-"
"-","BOCADOLIXOCINEMA : 31/12/76","1984","-","-"
"-","HOMO FABER : UNA INTRODUZIONE ALLA PITTURA DI ANTONIO PETICOV","84","-","-"
"-","PÃO NOSSO DE CADA DIA","84","-","-"
"-","FONTE, A","84","-","-"
"-","GURU E OS GURIS, O","84","-","-"
"02453-01","SARGENTO GETÚLIO","90","-","-"
"02453-02","SARGENTO GETÚLIO","90","-","-"
"02453-04a07","SARGENTO GETÚLIO","90","-","-"
"02453-03","SARGENTO GETÚLIO","90","-","-"
"02454-01","MULHER NO CANGAÇO, A","-","-","-"
"02454-02","MULHER NO CANGAÇO, A","-","-","-"
"02455-05","-","-","-","-"
"02455-01e02","CPI DO ÍNDIO","-","-","-"
"02457-01","-","-","-","-"
"02457-03a05","-","-","-","-"
"02458-07e08","NOITE DO AMOR ETERNO, A","-","-","-"
"02457-06","AMOR PALAVRA PROSTITUTA","-","-","-"
"02457-08e09","AMOR PALAVRA PROSTITUTA","-","-","-"
"02457-07","AMOR PALAVRA PROSTITUTA","-","-","-"
"02458-02","TCHAU AMOR","-","-","-"
"02458-03e04","TCHAU AMOR","-","-","-"
"02458-01","TCHAU AMOR","-","-","-"
"02458-09","FOTÓGRAFO, O","-","-","-"
"02458-10","FOTÓGRAFO, O","-","-","-"
"02458-11a13","FOTÓGRAFO, O","-","-","-"
"02457-02","-","-","-","-"
"02458-05","NOITE DO AMOR ETERNO, A","-","-","-"
"02458-06","NOITE DO AMOR ETERNO, A","-","-","-"
"02455-03e04","-","-","-","-"
"02456-01a04","FOLIAS DO DIVINO","-","-","-"
"02456-05","FOLIAS DO DIVINO","-","-","-"
"02456-06e07","FOLIAS DO DIVINO","-","-","-"
"02304-01","-","-","-","-"
"02304-02","-","-","-","-"
"02306-01","CIÊNCIA MILENAR DA ACUPUNTURA, A","-","-","-"
"02295-03","-","-","-","-"
"02278-01e02","-","-","-","-"
"02317-01","-","-","-","-"
"02316-01e02","MISTÉRIO DO TAURUS 38, O","-","-","-"
"02272-01","-","-","-","-"
"02260-01a04","VITRINA DO MUNDO","-","-","-"
"02265-01e02","-","-","-","-"
"02305-01","-","-","-","-"
"02172-01e02","VACACIONES FELICES","-","-","-"
"02169-01","-","-","-","-"
"02267-01","-","-","-","-"
"02266-01e02","CULTURA E OPULENCIA DO BRASIL","-","-","-"
"02257-01","-","-","-","-"
"02256-01","-","-","-","-"
"02177-01e02","MULHERES DA BOCA","-","-","-"
"01627-05","-","89","-","-"
"01639-06","-","89","-","-"
"01628-06","-","89","-","-"
"-","INTIMIDADE","82JAN","-","-"
"01143-02","PERDIDA","-","-","-"
"-","-","-","-","-"
"-","ANUSKA MANEQUIM E MULHER","-","-","-"
"-","BLÁZNOVA KRONIKA","78SET14","-","-"
"00277-02","MARGEM, A","19860307","-","-"
"-","JANAÍNA A VIRGEM PROIBIDA","82JAN","-","-"
"-","-","-","-","-"
"-","REI PELÉ, O","1980","-","-"
"-","LASKY JEDNE PLAVOVLASKY","-","-","-"
"-","-","-","-","-"
"00796-16","CANGACEIRO, O","-","-","-"
"-","COMPRADOR DE FAZENDAS, O","-","-","-"
"-","RAVINA","-","-","-"
"-","CARA DE FOGO","-","-","-"
"01644-04","-","89","-","-"
"01637-02","-","89","-","-"
"01624-03","-","89","-","-"
"-","-","-","-","-"
"-","FLORADAS NA SERRA","-","-","-"
"-","ATÉ QUE O CASAMENTO NOS SEPARE","-","-","-"
"-","MULHER PARA SÁBADO, Uma","82","-","-"
"-","-","-","-","-"
"-","CADA UM DÁ O QUE TEM","82","-","-"
"-","COME ON, THE","-","-","-"
"-","SMRT SI RIKA ENGELCHEN","78SET14","-","-"
"01572-02","-","89","-","-"
"01573-08","ARASHI YOBU DANPU JINGI","89","-","-"
"01572-01","-","89","-","-"
"01580-08","-","89","-","-"
"01581-01","MIREN","89","-","-"
"01575-05","-","89","-","-"
"01575-04","-","89","-","-"
"01576-02","-","89","-","-"
"01629-08","-","89","-","-"
"01630-01","-","89","-","-"
"01640-03","-","89","-","-"
"01579-03","-","89","-","-"
"01573-07","-","89","-","-"
"01579-01","-","89","-","-"
"01573-05","-","89","-","-"
"01564-01","-","89","-","-"
"01569-07","-","89","-","-"
"01561-02","-","89","-","-"
"01574-08","-","89","-","-"
"01581-03","-","89","-","-"
"01581-02","-","89","-","-"
"01569-08","ARASHI YOBU SHIRETOKO-MISAKI","89","-","-"
"01577-03","CHIZAKURA SAN KYODAI","89","-","-"
"01577-04","-","89","-","-"
"01574-04","-","89","-","-"
"01574-05","-","89","-","-"
"01571-01","-","89","-","-"
"01565-09","-","89","-","-"
"01569-03","-","89","-","-"
"01571-09","-","89","-","-"
"01636-06","-","89","-","-"
"01636-03","-","89","-","-"
"01643-08","-","89","-","-"
"01639-08","-","89","-","-"
"01638-09","-","89","-","-"
"01638-01","-","89","-","-"
"01563-06","-","89","-","-"
"01574-01","-","89","-","-"
"01561-04","-","89","-","-"
"01571-04","-","89","-","-"
"01561-05","-","89","-","-"
"01569-04","-","89","-","-"
"01561-03","-","89","-","-"
"01568-09","-","89","-","-"
"01567-05","-","89","-","-"
"01571-02","-","89","-","-"
"01569-05","-","89","-","-"
"01573-04","-","89","-","-"
"01573-06","-","89","-","-"
"01574-02","-","89","-","-"
"01574-03","-","89","-","-"
"01573-02","-","89","-","-"
"01563-05","-","89","-","-"
"01563-09","-","-","-","-"
"01566-06","-","89","-","-"
"01568-03","-","1989","-","-"
"01575-06","-","89","-","-"
"01568-04","-","89","-","-"
"01563-04","-","89","-","-"
"01566-04","ZATOICHI TO YOJINBO","89","-","-"
"01566-05","-","89","-","-"
"01562-03","-","89","-","-"
"01565-04","-","89","-","-"
"01567-07","-","89","-","-"
"01571-07","-","89","-","-"
"01568-01","-","89","-","-"
"01570-08","-","89","-","-"
"01563-01","-","-","-","-"
"01562-09","-","89FEV","-","-"
"01562-04","-","89","-","-"
"01565-01","-","89FEV","-","-"
"01570-06","-","89","-","-"
"01570-07","-","89","-","-"
"01563-03","-","89","-","-"
"01567-04","-","89","-","-"
"01562-08","-","89FEV","-","-"
"01571-05","-","89","-","-"
"01561-06","-","89","-","-"
"01565-02","-","89","-","-"
"01570-05","-","89","-","-"
"01572-08","-","89","-","-"
"01572-06","CASA DAS TENTAÇÕES, A","89","-","-"
"01577-01","-","89","-","-"
"01575-09","-","89","-","-"
"01570-04","-","89","-","-"
"01566-03","-","89","-","-"
"01575-01","-","89","-","-"
"01579-09","-","89","-","-"
"01562-07","-","89","-","-"
"01568-05","-","89","-","-"
"01565-03","-","89","-","-"
"01566-02","-","89","-","-"
"01563-08","-","89","-","-"
"01568-06","-","89","-","-"
"01570-03","-","89","-","-"
"01571-08","-","89","-","-"
"01563-02","-","89","-","-"
"01567-06","-","89","-","-"
"01572-07","-","-","-","-"
"01562-05","-","89","-","-"
"01566-08","-","89","-","-"
"01579-02","-","89","-","-"
"01577-08","-","89","-","-"
"01578-06","-","89","-","-"
"01576-08","-","89","-","-"
"01574-07","KAGE GARI","89","-","-"
"01580-06","-","89","-","-"
"01577-06","-","89","-","-"
"01573-03","-","89","-","-"
"01576-03","-","89","-","-"
"01572-04","-","89","-","-"
"01566-07","-","89","-","-"
"01582-02","-","89","-","-"
"01578-02","-","89","-","-"
"01575-07","-","89","-","-"
"01578-09","-","89","-","-"
"01574-06","-","89","-","-"
"01576-04","-","89","-","-"
"01576-01","-","89","-","-"
"01577-05","-","89","-","-"
"01580-04","-","89","-","-"
"01573-09","-","89","-","-"
"01575-08","-","89","-","-"
"01569-06","-","89","-","-"
"01606-01","-","89FEV","-","-"
"01580-05","-","89","-","-"
"01566-09","-","89","-","-"
"01572-05","-","89","-","-"
"01578-07","-","89","-","-"
"01576-07","-","89","-","-"
"01576-05","-","89","-","-"
"01570-02","-","89","-","-"
"01580-03","-","89","-","-"
"01581-04","-","89","-","-"
"01579-06","-","89","-","-"
"01578-04","-","89","-","-"
"01579-04","-","89","-","-"
"01579-05","-","89","-","-"
"01579-07","-","89","-","-"
"01580-01","KOZURE OKAMI - SANZU NO KAWA NO UBAGURUMA","89","-","-"
"01580-02","KOHAYAGAWE KE NO AKI","89","-","-"
"01579-08","-","89","-","-"
"01578-08","-","89","-","-"
"01566-01","MACHIBUSE","89","-","-"
"01567-03","-","89","-","-"
"01564-02","-","89","-","-"
"01572-03","-","89","-","-"
"01575-03","-","89","-","-"
"01580-09","-","89","-","-"
"01569-01","-","89","-","-"
"01576-06","-","89","-","-"
"01561-01","-","89","-","-"
"01578-01","-","89","-","-"
"01569-09","-","89","-","-"
"01570-01","-","89","-","-"
"01567-01","-","89","-","-"
"01575-02","-","89","-","-"
"01573-01","-","89","-","-"
"01569-02","-","89","-","-"
"01577-07","-","89","-","-"
"01561-07","KANTO NAGAREMONO","89","-","-"
"01565-05","-","89","-","-"
"01564-04","-","89","-","-"
"04147-04","-","95JUL10","-","-"
"01561-08","-","89","-","-"
"01577-02","-","89","-","-"
"01564-03","-","89","-","-"
"01564-06","-","89","-","-"
"01565-08","-","89","-","-"
"01564-08","-","89","-","-"
"01086-01","-","-","-","-"
"00747-10","-","-","-","-"
"00810-05","-","-","-","-"
"00810-09","-","-","-","-"
"00743-09","-","-","-","-"
"00783-16","-","-","-","-"
"01582-01","ALI BABA TO 40 PIKI TOZOKU","89","-","-"
"01578-05","-","89","-","-"
"01580-07","-","89","-","-"
"01571-06","-","89","-","-"
"01560-06","-","89","-","-"
"01581-06","-","89","-","-"
"01559-08","-","89","-","-"
"01565-06","-","89","-","-"
"01568-02","-","89","-","-"
"01562-06","-","89","-","-"
